student_id,week_start,academic_year,term,who5_sum,who5_mean,logins_per_week,time_on_platform_mins_week,task_completion_rate_mean,engagement_score_mean,journal_rate,goal_rate,top_goal_type
93,2021-05-24,2020–2021,Summer,38,19.0,2,42.530030986906944,80.61475737373438,56.242027841251414,0.0,1.0,Be Active
93,2021-05-31,2020–2021,Summer,26,13.0,1,39.319273300593984,68.57928724115534,50.698034027054504,1.0,1.0,Be Active
93,2021-06-07,2020–2021,Summer,3,3.0,0,13.458608128767239,20.93331133103364,9.719530542347488,,0.0,
93,2021-06-14,2020–2021,Summer,16,8.0,1,42.63689808794129,41.611308204255124,32.00897673238733,1.0,0.5,Give
93,2021-06-21,2020–2021,Summer,25,12.5,3,54.80452104476549,63.490089691603096,56.006609263695026,0.5,1.0,Give
93,2021-09-06,2021–2022,Autumn,46,15.333333333333334,1,88.56666375573722,69.08557129066021,45.11213323996918,0.5,0.6666666666666666,Be Active
93,2021-09-13,2021–2022,Autumn,17,17.0,1,18.384607125500693,58.90244996469062,34.85381486633955,1.0,0.0,None
93,2021-09-20,2021–2022,Autumn,27,13.5,1,39.22023540059158,55.73012321695869,47.469236704338265,1.0,1.0,Other
93,2021-09-27,2021–2022,Autumn,30,10.0,2,58.7639049302328,42.86123350428363,31.577964479430108,1.0,0.3333333333333333,None
93,2021-10-04,2021–2022,Autumn,28,14.0,2,51.03143393646546,65.01485663097158,43.758953147153804,,1.0,Give
93,2021-10-11,2021–2022,Autumn,43,14.333333333333334,5,63.70894238421256,54.3237233961986,43.9930355584066,0.0,0.6666666666666666,Connect
93,2021-10-18,2021–2022,Autumn,38,12.666666666666666,0,54.33406294416405,60.807874916973084,41.239086834150385,1.0,0.6666666666666666,Be Active
93,2021-10-25,2021–2022,Autumn,23,11.5,1,34.40964474597185,47.14915220899191,32.02222884324329,1.0,0.5,Keep Learning
93,2021-11-01,2021–2022,Autumn,45,15.0,3,66.67844374620377,62.63255832136574,48.733522218808524,0.5,1.0,Connect
93,2021-11-08,2021–2022,Autumn,22,7.333333333333333,0,55.40471414797738,28.56259168951713,23.296727272154545,0.6666666666666666,0.0,None
93,2021-11-15,2021–2022,Autumn,44,14.666666666666666,1,83.97377383065414,68.69233896252616,44.503504055148674,0.0,0.6666666666666666,Connect
93,2021-11-22,2021–2022,Autumn,14,14.0,2,18.17171176275721,65.48330231238634,55.42806283234899,0.0,1.0,Connect
93,2021-11-29,2021–2022,Autumn,28,9.333333333333334,0,55.037338749556554,36.58739398273614,30.26210835674587,0.6666666666666666,0.3333333333333333,None
93,2021-12-06,2021–2022,Autumn,36,18.0,2,76.13175239000248,77.38339922012837,56.03447520336584,1.0,1.0,Connect
93,2021-12-27,2021–2022,Spring,41,13.666666666666666,0,71.91708902899045,58.59128903357695,30.971943261615394,0.0,0.3333333333333333,None
93,2022-01-03,2021–2022,Spring,21,10.5,1,52.66451364621791,43.71628199238102,26.706489439131573,1.0,0.0,None
93,2022-01-10,2021–2022,Spring,25,12.5,3,37.90965904586302,53.49664291522532,35.69243723645017,0.5,0.0,None
93,2022-01-17,2021–2022,Spring,46,15.333333333333334,5,89.3642096334591,67.07521993284558,53.364828275817956,1.0,0.6666666666666666,Be Active
93,2022-01-24,2021–2022,Spring,50,16.666666666666668,4,72.840301462493,73.2494892051351,51.739072463783,0.3333333333333333,0.6666666666666666,Connect
93,2022-01-31,2021–2022,Spring,32,10.666666666666666,2,46.513101559426865,49.60059773748653,31.901605163196837,0.5,0.3333333333333333,None
93,2022-02-07,2021–2022,Spring,42,14.0,3,42.69989218900507,61.96426809563355,35.90216615602006,1.0,0.3333333333333333,None
93,2022-02-14,2021–2022,Spring,32,16.0,2,74.43522600126396,61.75011446193287,41.84339961569387,1.0,0.0,None
93,2022-02-21,2021–2022,Spring,30,15.0,1,58.227403756264856,62.512857653956544,44.83278170619994,0.5,0.5,Connect
93,2022-02-28,2021–2022,Spring,26,13.0,0,54.09841309024323,54.843118802126156,40.22718188223874,0.5,0.5,Give
93,2022-03-07,2021–2022,Spring,32,16.0,7,51.43899370496493,52.28734906842101,38.6450028845994,1.0,0.0,None
93,2022-03-14,2021–2022,Spring,22,11.0,3,49.3632698848663,48.69196129586999,36.40020197144522,1.0,0.0,None
93,2022-04-04,2021–2022,Summer,47,15.666666666666666,3,58.93188146670073,71.66968748997841,45.13207536879469,1.0,0.6666666666666666,Keep Learning
93,2022-04-11,2021–2022,Summer,23,11.5,0,28.482167389811057,55.18425222874443,36.04309095548795,1.0,0.5,Give
93,2022-04-18,2021–2022,Summer,33,16.5,5,67.60035018013141,77.14714764023891,58.053511940081634,0.0,0.5,Be Active
93,2022-04-25,2021–2022,Summer,36,12.0,4,81.65592696715146,52.279696197622506,47.4761381568669,1.0,0.6666666666666666,Be Active
93,2022-05-02,2021–2022,Summer,14,14.0,1,26.41565430898965,65.03784367461134,54.06467902164939,0.0,1.0,Keep Learning
93,2022-05-09,2021–2022,Summer,29,14.5,2,59.954720057530245,64.54594656390508,42.62893998389798,1.0,0.5,Connect
93,2022-05-16,2021–2022,Summer,19,9.5,2,62.261329630683655,51.278986813608526,44.69663497518275,0.0,0.5,Give
93,2022-05-23,2021–2022,Summer,40,13.333333333333334,0,75.0557498159732,64.12288073587057,44.370247941298,0.6666666666666666,0.6666666666666666,Connect
93,2022-05-30,2021–2022,Summer,36,12.0,4,80.26791835778923,56.864304020947735,50.134733600546845,0.5,1.0,Give
93,2022-06-06,2021–2022,Summer,29,14.5,1,30.673731648246054,56.95846191032646,21.351904085622625,,0.0,None
93,2022-06-13,2021–2022,Summer,51,17.0,5,72.2284042680235,64.82993865882376,40.89952958337522,0.3333333333333333,0.0,None
93,2022-06-20,2021–2022,Summer,37,12.333333333333334,3,51.58394933837808,52.365119197778284,29.489496392597687,0.0,0.0,None
93,2022-09-05,2022–2023,Autumn,44,14.666666666666666,4,86.47507509619298,66.06150365547678,46.4570509245573,,1.0,Connect
93,2022-09-12,2022–2023,Autumn,46,11.5,3,110.59061299676375,47.65971122069561,36.63081222157088,0.5,0.5,None
93,2022-09-19,2022–2023,Autumn,31,15.5,2,66.08954673643971,61.251652167179884,40.32783749786826,0.0,0.0,None
93,2022-09-26,2022–2023,Autumn,48,16.0,3,91.38092614478927,62.61759241151273,46.47450100785477,0.0,0.6666666666666666,Give
93,2022-10-03,2022–2023,Autumn,29,9.666666666666666,3,63.63502389352246,45.29624479271353,29.06128607523644,0.5,0.0,None
93,2022-10-10,2022–2023,Autumn,37,12.333333333333334,3,99.30686489752483,59.77208576265958,41.64378420705654,1.0,0.3333333333333333,None
93,2022-10-17,2022–2023,Autumn,48,12.0,0,85.18419292653219,52.695523658897315,41.52256365860201,0.75,0.75,Keep Learning
93,2022-10-24,2022–2023,Autumn,34,11.333333333333334,6,58.51714498205588,37.029255645791096,33.759218909453985,0.6666666666666666,0.0,None
93,2022-10-31,2022–2023,Autumn,23,11.5,1,32.87094265426997,59.57636581180741,47.372581895330185,0.5,1.0,Give
93,2022-11-07,2022–2023,Autumn,41,13.666666666666666,1,83.11227424065486,66.13102432741498,43.76745321970429,0.5,0.6666666666666666,Be Active
93,2022-11-14,2022–2023,Autumn,48,16.0,0,86.05751149792155,64.95759966616411,42.46801230519898,0.5,0.6666666666666666,Give
93,2022-11-21,2022–2023,Autumn,42,14.0,2,61.92655604754391,59.8088171664592,44.49959940800857,0.6666666666666666,0.6666666666666666,Give
93,2022-11-28,2022–2023,Autumn,63,15.75,3,110.98770700185693,64.06206244591539,47.01449119496692,0.3333333333333333,0.75,Connect
93,2022-12-05,2022–2023,Autumn,46,11.5,6,97.24911270622633,49.94429618685366,47.84016677223228,1.0,0.75,Give
93,2022-12-26,2022–2023,Spring,28,14.0,1,47.4005006576631,75.17776096452718,48.69452368407565,1.0,1.0,Connect
93,2023-01-02,2022–2023,Spring,65,16.25,4,116.4731965570843,66.40191104588729,49.056577474562175,0.0,0.75,Give
93,2023-01-09,2022–2023,Spring,30,10.0,6,69.65630755901276,34.118508300260686,34.269216803844365,1.0,0.0,None
93,2023-01-16,2022–2023,Spring,49,16.333333333333332,3,80.61341014983043,62.68309096338774,48.62781831305031,0.3333333333333333,0.6666666666666666,Connect
93,2023-01-23,2022–2023,Spring,45,11.25,3,136.8178367868904,52.85691367662388,50.11571481806351,0.6666666666666666,1.0,Connect
93,2023-01-30,2022–2023,Spring,50,12.5,2,79.0327176183761,50.08241791101932,34.85666427928617,0.25,0.25,None
93,2023-02-06,2022–2023,Spring,33,11.0,0,75.59690570158236,53.56710936749675,41.791433530938896,0.6666666666666666,0.6666666666666666,Be Active
93,2023-02-13,2022–2023,Spring,31,10.333333333333334,1,61.16818130314485,43.660364580796774,25.711555734437507,1.0,0.0,None
93,2023-02-20,2022–2023,Spring,33,16.5,0,50.23176567907815,70.63535915161908,51.030800734417795,1.0,1.0,Give
93,2023-02-27,2022–2023,Spring,18,9.0,5,49.82808849479213,50.502356867061835,55.930270632564145,0.5,1.0,Other
93,2023-03-06,2022–2023,Spring,31,10.333333333333334,1,82.03379210141493,44.83001864739461,31.65570378422809,0.6666666666666666,0.0,None
93,2023-03-13,2022–2023,Spring,28,9.333333333333334,4,67.41427265386368,34.20569653180477,36.375232205602714,0.3333333333333333,0.3333333333333333,None
93,2023-04-03,2022–2023,Summer,53,13.25,4,119.27745592321885,55.8308278547426,45.39749495728722,0.75,0.5,Give
93,2023-04-10,2022–2023,Summer,42,10.5,2,111.7604769673043,45.5465688070424,33.950015282369286,0.6666666666666666,0.25,None
93,2023-04-17,2022–2023,Summer,33,11.0,3,86.64135993339912,51.67119472669404,41.544616452051194,0.0,0.3333333333333333,None
93,2023-04-24,2022–2023,Summer,33,11.0,3,72.82985635924986,44.029641631592426,33.09961667003699,0.3333333333333333,0.0,None
93,2023-05-01,2022–2023,Summer,37,9.25,1,97.0095693324265,41.19824143149803,30.633691135576715,1.0,0.25,None
93,2023-05-08,2022–2023,Summer,34,11.333333333333334,4,65.28978130443403,52.95023978212543,34.15864675713514,1.0,0.3333333333333333,None
93,2023-05-15,2022–2023,Summer,63,15.75,6,108.05348265421762,66.0500790739394,46.516976656336325,1.0,0.5,None
93,2023-05-22,2022–2023,Summer,20,10.0,1,30.083307779728244,48.83599797861304,29.222884124607965,0.5,0.0,None
93,2023-05-29,2022–2023,Summer,50,12.5,4,97.60946948771252,55.048669673885,40.896289875780624,0.6666666666666666,0.5,None
93,2023-06-05,2022–2023,Summer,43,14.333333333333334,3,76.54891113463594,57.72786975680964,41.937402009717516,1.0,0.3333333333333333,None
93,2023-06-12,2022–2023,Summer,23,11.5,1,31.443307676061664,56.11211459760085,33.768579928743826,0.0,0.5,Be Active
93,2023-06-19,2022–2023,Summer,13,13.0,1,27.833479996956395,76.33240385618826,47.3609276296992,,1.0,Connect
93,2023-09-04,2023–2024,Autumn,43,10.75,5,93.23398702767894,41.48761042744781,30.641401525835192,1.0,0.0,None
93,2023-09-11,2023–2024,Autumn,32,10.666666666666666,2,85.84677978262049,42.187071379272645,37.75196559844266,1.0,0.3333333333333333,None
93,2023-09-18,2023–2024,Autumn,66,16.5,2,100.3015299798521,68.61247082593341,42.5115785381377,0.6666666666666666,0.5,Keep Learning
93,2023-09-25,2023–2024,Autumn,53,13.25,2,105.56328676735194,59.92829572046064,43.27901449406116,0.75,0.5,None
93,2023-10-02,2023–2024,Autumn,39,9.75,2,70.8724127820887,36.80671225792473,30.857712462988577,0.75,0.25,None
93,2023-10-09,2023–2024,Autumn,56,14.0,1,124.5790357109939,63.1121444525485,49.65962242238662,0.6666666666666666,1.0,Keep Learning
93,2023-10-16,2023–2024,Autumn,18,9.0,2,43.51615895161554,45.15233790451586,27.54077763473156,1.0,0.0,None
93,2023-10-23,2023–2024,Autumn,64,16.0,3,166.23930046211115,71.23332369408465,55.91160596203042,1.0,0.75,Be Active
93,2023-10-30,2023–2024,Autumn,45,15.0,2,100.60441645108644,55.30545645736051,42.671299275571954,1.0,0.3333333333333333,Be Active
93,2023-11-06,2023–2024,Autumn,51,12.75,6,92.39802164177749,55.55762573186576,46.33924156978123,0.6666666666666666,0.75,Give
93,2023-11-13,2023–2024,Autumn,54,13.5,4,121.02488366626122,56.83608956488084,45.79442936340864,0.5,0.5,None
93,2023-11-20,2023–2024,Autumn,37,12.333333333333334,1,63.82356144804783,57.126558890262025,34.37314655012637,1.0,0.3333333333333333,None
93,2023-11-27,2023–2024,Autumn,43,14.333333333333334,2,94.77498720442364,55.45137198506101,37.060063796756765,0.6666666666666666,0.0,None
93,2023-12-04,2023–2024,Autumn,28,14.0,1,48.07744576205796,56.979692005297345,36.75783062833399,0.0,0.5,Give
93,2023-12-25,2023–2024,Spring,29,9.666666666666666,1,72.11197473510802,45.42435518746182,35.70186376743301,0.3333333333333333,0.3333333333333333,None
93,2024-01-01,2023–2024,Spring,26,8.666666666666666,0,40.60417231816256,37.77842272365558,18.956180382931954,,0.3333333333333333,None
93,2024-01-08,2023–2024,Spring,36,12.0,1,99.74984217992112,55.061909703929636,41.18212655708475,0.6666666666666666,0.3333333333333333,None
93,2024-01-15,2023–2024,Spring,35,17.5,3,66.29918930936567,58.44065367245306,49.16002830300755,0.5,0.5,Connect
93,2024-01-22,2023–2024,Spring,45,15.0,2,75.20231397856631,72.03947177740896,49.032347275304055,0.6666666666666666,0.6666666666666666,Connect
93,2024-01-29,2023–2024,Spring,54,13.5,0,74.81844699688384,58.3210219629099,30.815126073801128,0.0,0.5,Keep Learning
93,2024-02-05,2023–2024,Spring,41,10.25,4,67.35213797179154,43.91530301901558,34.34150391906985,1.0,0.25,None
93,2024-02-12,2023–2024,Spring,22,11.0,1,59.84037502003824,40.20151514850397,27.023774623799035,1.0,0.0,None
93,2024-02-19,2023–2024,Spring,32,10.666666666666666,2,67.76074182957854,41.30700804122099,27.189056658036193,1.0,0.0,None
93,2024-02-26,2023–2024,Spring,38,9.5,2,94.96469517555488,29.814923937530725,24.86745558234559,1.0,0.0,None
93,2024-03-04,2023–2024,Spring,25,12.5,1,51.45604413020782,60.98995151015261,45.823495232572796,1.0,1.0,Be Active
93,2024-03-11,2023–2024,Spring,43,14.333333333333334,3,82.52336035976815,54.64664028067775,41.830922332365894,0.3333333333333333,0.3333333333333333,None
93,2024-04-01,2023–2024,Summer,39,13.0,2,85.95596968302087,53.37709000190563,40.561602465256506,0.3333333333333333,0.3333333333333333,None
93,2024-04-08,2023–2024,Summer,46,15.333333333333334,10,61.73604168961513,71.7994313817657,54.80941803317645,0.0,0.6666666666666666,Be Active
93,2024-04-15,2023–2024,Summer,61,15.25,5,88.39597518126419,67.88604380137937,51.83784221545019,1.0,1.0,Be Active
93,2024-04-22,2023–2024,Summer,42,14.0,4,65.93543602446441,61.27149569500469,44.644033482025,0.5,0.6666666666666666,Keep Learning
93,2024-04-29,2023–2024,Summer,39,13.0,2,103.26831712841138,56.961357304521236,43.38126345150936,0.0,0.3333333333333333,Be Active
93,2024-05-06,2023–2024,Summer,37,18.5,4,53.47854693617691,75.59978121696855,53.31303646027162,0.5,0.5,Give
93,2024-05-13,2023–2024,Summer,59,14.75,3,106.3634323604449,60.14996551899156,36.901110743118295,0.5,0.0,None
93,2024-05-20,2023–2024,Summer,45,15.0,2,68.56164750269461,54.706627189151455,43.96128429758726,0.6666666666666666,0.6666666666666666,Give
93,2024-05-27,2023–2024,Summer,38,12.666666666666666,2,69.83177087972574,46.59722434908624,33.74172507390775,0.5,0.3333333333333333,None
93,2024-06-03,2023–2024,Summer,38,12.666666666666666,2,72.57252776317556,51.15599675784634,43.51928005203664,0.6666666666666666,0.6666666666666666,Keep Learning
93,2024-06-10,2023–2024,Summer,34,11.333333333333334,1,68.48603793319145,46.19298970889319,27.157807197577906,0.5,0.0,None
93,2024-06-17,2023–2024,Summer,44,11.0,1,98.10370014127056,47.14772288837691,29.71223906720011,1.0,0.25,None
93,2024-09-02,2024–2025,Autumn,47,15.666666666666666,3,67.51461546061384,65.96802037152302,47.99362903294897,0.3333333333333333,0.6666666666666666,Give
93,2024-09-09,2024–2025,Autumn,45,11.25,2,94.90541134701712,50.21540088975172,43.71263450135602,0.5,0.75,Give
93,2024-09-16,2024–2025,Autumn,20,10.0,0,46.16917984862052,42.79021509623567,28.392417082162336,0.5,0.0,None
93,2024-09-23,2024–2025,Autumn,45,15.0,4,69.50291665590017,62.023479863689026,45.22841626102227,0.5,0.6666666666666666,Be Active
93,2024-09-30,2024–2025,Autumn,57,14.25,3,93.96566538032022,58.95015908682055,40.568011886731824,0.6666666666666666,0.5,Keep Learning
93,2024-10-07,2024–2025,Autumn,43,14.333333333333334,4,77.15171018118085,62.50162957996374,44.5311529706777,0.6666666666666666,0.3333333333333333,None
93,2024-10-14,2024–2025,Autumn,27,13.5,1,58.722032613627796,61.25717156734353,44.60129832744052,1.0,0.5,Be Active
93,2024-10-21,2024–2025,Autumn,39,9.75,2,77.35515254589673,44.87505400277934,32.1650262128529,0.5,0.5,None
93,2024-10-28,2024–2025,Autumn,45,11.25,1,91.63938232370315,54.42075868170864,30.99180486406909,0.5,0.25,None
93,2024-11-04,2024–2025,Autumn,49,12.25,1,124.04788404418937,53.02375891324496,45.843263398660355,0.5,0.75,Keep Learning
93,2024-11-11,2024–2025,Autumn,27,13.5,3,36.66112872584168,47.09379017242267,41.38363566407928,0.0,0.5,Give
93,2024-11-18,2024–2025,Autumn,42,10.5,4,76.31612466300487,53.59365517675438,41.258090849439,0.0,0.5,None
93,2024-11-25,2024–2025,Autumn,64,16.0,1,77.13551104837111,64.10444507519718,37.20407052283022,0.0,0.25,None
93,2024-12-02,2024–2025,Autumn,41,13.666666666666666,3,73.2586132144357,62.488030209252656,36.095186798361574,1.0,0.3333333333333333,None
93,2024-12-23,2024–2025,Spring,45,11.25,2,89.68746526784786,55.06952186241995,36.991335904592304,1.0,0.25,None
93,2024-12-30,2024–2025,Spring,61,15.25,5,111.71436882572618,65.51295713745961,45.68777001984209,1.0,0.5,None
93,2025-01-06,2024–2025,Spring,40,13.333333333333334,1,84.46524867691116,58.70542337228708,38.72805014050635,1.0,0.6666666666666666,Give
93,2025-01-13,2024–2025,Spring,65,16.25,6,126.03909760631073,63.870225075539125,51.22081440274401,0.3333333333333333,0.75,Connect
93,2025-01-20,2024–2025,Spring,37,9.25,6,112.11418438735141,42.90642363872817,39.81945460862799,0.75,0.25,None
93,2025-01-27,2024–2025,Spring,29,14.5,1,60.946610698817054,54.373825934697926,43.25122493347732,0.5,0.5,Keep Learning
93,2025-02-03,2024–2025,Spring,32,10.666666666666666,1,101.74016771780225,49.77472882600913,45.08147861959142,0.6666666666666666,0.6666666666666666,Connect
93,2025-02-10,2024–2025,Spring,39,13.0,8,93.28850907016931,54.050411241116784,51.877992706964676,0.6666666666666666,0.6666666666666666,Be Active
93,2025-02-17,2024–2025,Spring,43,14.333333333333334,4,53.30694494850635,56.81176383488114,37.12593484188766,1.0,0.3333333333333333,None
93,2025-02-24,2024–2025,Spring,29,9.666666666666666,2,63.13214820268347,42.68502022691536,27.01927152369367,1.0,0.0,None
93,2025-03-03,2024–2025,Spring,30,15.0,2,58.371009773316544,60.271466845428364,41.29636834024318,0.0,0.5,Keep Learning
93,2025-03-10,2024–2025,Spring,45,11.25,3,77.43226012920583,49.538620796185405,35.58734354314684,0.75,0.25,None
93,2025-03-31,2024–2025,Summer,58,14.5,1,98.75160231817863,61.45542088713695,40.84315541496579,0.5,0.75,Be Active
93,2025-04-07,2024–2025,Summer,50,12.5,3,77.38729210596682,53.97779654782968,40.44339014578799,0.75,0.5,None
93,2025-04-14,2024–2025,Summer,49,12.25,5,83.34655455122275,57.006526474888645,44.947177831324055,1.0,0.75,Connect
93,2025-04-21,2024–2025,Summer,55,13.75,2,120.83244885541953,60.01191984255925,39.57235069859144,0.5,0.5,Give
93,2025-04-28,2024–2025,Summer,28,9.333333333333334,5,66.58704353291913,43.54706949960325,24.951994434114052,,0.0,None
93,2025-05-05,2024–2025,Summer,37,12.333333333333334,2,90.07269336411439,53.820534875703,42.79654409271623,0.0,0.6666666666666666,None
93,2025-05-12,2024–2025,Summer,42,14.0,3,85.11625143180783,65.76319217128832,46.56482597968962,0.5,0.6666666666666666,Give
93,2025-05-19,2024–2025,Summer,40,13.333333333333334,4,81.42527251474209,64.05928768668961,55.39540775664375,0.6666666666666666,1.0,Be Active
93,2025-05-26,2024–2025,Summer,22,11.0,2,46.661574638778944,44.119219813670014,35.30673405988066,1.0,0.5,Connect
93,2025-06-02,2024–2025,Summer,60,15.0,3,106.38000916034039,60.63476617556759,42.0236923072536,0.3333333333333333,0.5,None
93,2025-06-09,2024–2025,Summer,41,13.666666666666666,5,96.62089400268819,58.03718998771447,48.578285719449525,0.5,0.6666666666666666,Be Active
93,2025-06-16,2024–2025,Summer,31,15.5,1,42.11293285942833,61.64975469861502,34.431260817891804,0.5,0.0,None
94,2019-09-02,2019–2020,Autumn,15,15.0,2,30.346178546897832,69.2743826649173,60.43398851519527,1.0,1.0,
94,2019-09-09,2019–2020,Autumn,7,7.0,2,23.402868667052086,33.55729703882031,34.190280482055776,1.0,0.0,None
94,2019-09-23,2019–2020,Autumn,12,12.0,2,29.674614746070304,56.39324138911097,41.98984859596785,0.0,0.0,
94,2019-10-07,2019–2020,Autumn,14,14.0,0,20.31415180403185,63.874274122267416,37.739952465244144,,1.0,Connect
94,2019-10-21,2019–2020,Autumn,8,8.0,1,20.80772861207952,38.77779817514899,20.630359081147084,,0.0,None
94,2019-11-04,2019–2020,Autumn,12,12.0,0,32.27708832767497,48.19277434929518,22.807223029882117,,0.0,None
94,2019-11-25,2019–2020,Autumn,12,12.0,0,32.76112634384337,53.837680683407264,49.379795618799605,0.0,1.0,Give
94,2019-12-02,2019–2020,Autumn,18,18.0,0,11.77168240900071,72.12750916091558,46.955771426562464,0.0,1.0,Be Active
94,2019-12-23,2019–2020,Spring,14,14.0,2,29.29081733338888,71.456779242267,60.627800588363044,0.0,1.0,Connect
94,2020-01-06,2019–2020,Spring,6,6.0,0,19.72520654230035,36.52370610980815,40.70599537488548,1.0,1.0,
94,2020-01-13,2019–2020,Spring,12,12.0,0,29.10037822265617,46.7524288686535,31.388233291382093,1.0,0.0,None
94,2020-01-20,2019–2020,Spring,8,8.0,0,13.944249859703747,43.65907282840566,15.562851493669333,,0.0,None
94,2020-02-03,2019–2020,Spring,17,17.0,1,18.643083646077567,80.10229206388817,55.23993423133123,0.0,1.0,Keep Learning
94,2020-02-10,2019–2020,Spring,13,13.0,0,41.19468380982137,77.40839968057658,48.083661190084605,,1.0,Be Active
94,2020-02-17,2019–2020,Spring,11,11.0,0,26.43610611059745,36.84840067336377,18.024135538540094,,0.0,None
94,2020-02-24,2019–2020,Spring,12,12.0,0,35.56241104866554,52.288674992074,49.92630576424034,1.0,1.0,Be Active
94,2020-03-02,2019–2020,Spring,19,19.0,0,16.587130025144067,81.49216444912967,50.90208445399711,1.0,1.0,Keep Learning
94,2020-03-09,2019–2020,Spring,12,12.0,1,29.87773850917587,49.50628296453055,51.33581691085792,0.0,1.0,Connect
94,2020-03-30,2019–2020,Summer,4,4.0,0,25.51800613836825,12.808786520914033,21.70819867635126,0.0,0.0,
94,2020-04-06,2019–2020,Summer,13,13.0,0,24.2346050869544,42.50934209576088,18.705537219591687,,0.0,None
94,2020-04-13,2019–2020,Summer,11,11.0,1,21.454666352404104,43.36226468220606,46.99212162135288,1.0,1.0,Keep Learning
94,2020-04-20,2019–2020,Summer,19,19.0,2,20.136985483561475,69.05606878926064,41.97634569183565,1.0,0.0,None
94,2020-04-27,2019–2020,Summer,10,10.0,0,9.146066307814236,48.149171784603205,25.08598171542221,1.0,0.0,
94,2020-05-11,2019–2020,Summer,20,20.0,2,32.372861908949005,82.31135563302784,64.36879287790663,0.0,1.0,Be Active
94,2020-05-18,2019–2020,Summer,12,12.0,2,24.25217329321796,60.92162055279439,41.31446290260459,0.0,0.0,None
94,2020-06-01,2019–2020,Summer,17,17.0,0,21.400539145294047,44.867373837628286,18.350356507838423,,0.0,None
94,2020-06-08,2019–2020,Summer,15,15.0,1,29.361726899326634,64.58764972019851,54.93415472982518,0.0,1.0,Connect
94,2020-06-15,2019–2020,Summer,11,11.0,1,22.277569824488914,58.06124014588918,35.94116664463527,1.0,0.0,None
94,2020-09-07,2020–2021,Autumn,16,16.0,0,31.055397035208074,53.00580041110483,33.60324911451224,1.0,0.0,None
94,2020-09-14,2020–2021,Autumn,21,10.5,3,53.37844092552807,39.70777564301762,34.82335073167575,0.5,0.0,None
94,2020-09-21,2020–2021,Autumn,18,18.0,1,16.45035300393763,72.5525298857344,52.62158347274614,1.0,1.0,Be Active
94,2020-09-28,2020–2021,Autumn,26,13.0,1,53.56147203632233,64.55545981822857,37.06577696061086,1.0,0.0,None
94,2020-10-05,2020–2021,Autumn,21,10.5,0,54.416353292226304,47.638637152025055,38.47905150337731,0.5,0.5,Connect
94,2020-10-12,2020–2021,Autumn,17,8.5,1,49.891875913198966,31.276540676371205,28.13444782129263,0.5,0.0,None
94,2020-10-19,2020–2021,Autumn,22,11.0,4,30.540434434004915,47.350660429807846,37.427737513119446,0.0,0.5,Connect
94,2020-10-26,2020–2021,Autumn,24,12.0,3,50.71519770213546,58.00011841422627,46.45256255391248,0.5,0.5,Be Active
94,2020-11-02,2020–2021,Autumn,30,15.0,2,29.94880356778091,60.19847137740385,36.54108510564778,0.0,0.5,Be Active
94,2020-11-09,2020–2021,Autumn,13,13.0,1,33.36861734006042,60.616179680054316,45.27691736670039,,1.0,Keep Learning
94,2020-11-16,2020–2021,Autumn,12,12.0,0,12.788415748099752,41.03030496232986,14.520381489949047,,0.0,None
94,2020-11-23,2020–2021,Autumn,26,13.0,2,45.67525594648238,53.67284776215907,30.030754598286833,1.0,0.0,None
94,2020-11-30,2020–2021,Autumn,17,8.5,2,40.27374105157635,40.052621619733756,25.725445580196165,0.0,0.0,None
94,2020-12-07,2020–2021,Autumn,32,16.0,1,37.99752046979579,56.98188111209511,32.57839035632307,1.0,0.0,None
94,2020-12-28,2020–2021,Spring,14,14.0,0,24.65126482753044,67.27002648875757,35.034594898032864,1.0,0.0,None
94,2021-01-04,2020–2021,Spring,21,10.5,2,35.69441244938165,46.92769143367005,34.18099159998112,0.0,0.5,Connect
94,2021-01-11,2020–2021,Spring,31,15.5,1,59.76207704400159,62.59424000500942,27.60890617525262,,0.0,None
94,2021-01-18,2020–2021,Spring,27,13.5,4,62.5202231842016,55.747307670689054,49.8568641150392,0.0,0.5,Connect
94,2021-01-25,2020–2021,Spring,12,12.0,1,23.543930807286607,47.43217447784919,23.706020555224498,,0.0,None
94,2021-02-01,2020–2021,Spring,12,12.0,1,18.32306250058248,36.766362552875314,29.299278138412987,1.0,0.0,None
94,2021-02-08,2020–2021,Spring,30,15.0,3,36.36967205286651,59.57970840316272,44.45653910960176,0.5,0.5,None
94,2021-02-15,2020–2021,Spring,20,20.0,2,28.994600351221433,84.62991497172727,48.822345526672294,0.0,0.0,None
94,2021-02-22,2020–2021,Spring,13,6.5,1,49.38941435686125,38.67356834952048,29.899961146856995,1.0,0.0,None
94,2021-03-01,2020–2021,Spring,25,12.5,1,53.974514288182604,49.70372459516766,33.42168353015568,1.0,0.0,None
94,2021-03-08,2020–2021,Spring,15,15.0,1,41.70006525706602,59.183487247678755,57.69589356427504,0.0,1.0,
94,2021-03-15,2020–2021,Spring,13,13.0,0,39.589429041447886,51.730302761860216,36.12905203761435,1.0,0.0,None
94,2021-04-05,2020–2021,Summer,10,10.0,1,28.23249438849042,44.05435772657575,34.424420894474075,1.0,0.0,None
94,2021-04-12,2020–2021,Summer,15,7.5,0,29.449310768549545,28.773642931549837,22.10162919431238,0.5,0.0,None
